accession,name,CS number,country code,latitude,longitude,collector,seq by,continent,country,admixed group,site,GTM axis 1,GTM axis 2,t-SNE axis 1,t-SNE axis 2,Principal component 1,Principal component 2
7133,Fr-2,CS76489,GER,50.1102,8.6822,Albert Kranz,Salk,Europe,"Germany","Germany","Frankfurt",9.968903848875805274e-01,-4.885698293184951857e-01,1.089115524291992188e+01,-5.885485172271728516e+00,2.652523580777611301e+00,-1.480749951394925823e+01
7138,Fi-0,CS76488,GER,50.5,8.0167,Albert Kranz,Salk,Europe,"Germany","Admixed","Frickhofen",5.366420783647071202e-01,4.239680922306525712e-01,7.728345394134521484e+00,1.254954910278320312e+01,-4.301576738655535692e+00,-8.372982524322328146e+00
7143,Gel-1,CS76492,NED,51.0167,5.86667,Maarten Koornneef,Salk,Europe,"Netherlands","Germany","Gel",9.937690647081522943e-01,-4.661937068288126707e-01,1.137234783172607422e+01,-5.317064762115478516e+00,1.597107693383108762e+00,-1.115240226995999429e+01
7147,Gie-0,CS76493,GER,50.584,8.67825,Albert Kranz,Salk,Europe,"Germany","Admixed","Gieben",9.625615353801845187e-01,-2.423331115716948203e-01,8.336026191711425781e+00,8.825365900993347168e-01,-6.148241048653977359e+00,-3.337404312275227714e+00
7158,Gr-5,CS76885,AUT,47,15.5,Albert Kranz,Monsanto,Europe,"Austria","Central Europe","Graz",-7.709230969283248358e-01,-9.907128073602647356e-02,-3.211651229858398438e+01,1.035210800170898438e+01,-1.714440769275242360e+01,-7.626833686364919096e+00
7160,Gre-0,CS76497,USA,43.178,-85.2532,Albert Kranz,Salk,North America,"United States","Germany","Gre",9.948182849083848645e-01,5.325668268026686469e-01,1.225878295898437500e+02,1.998606491088867188e+01,1.257807670205264543e+02,1.986053737482633608e+01
7161,Gd-1,CS76491,GER,53.5,10.5,Albert Kranz,Salk,Europe,"Germany","Germany","Gudow",9.988471585848711642e-01,-4.532469554355775254e-01,7.750226974487304688e+00,-8.262380599975585938e+00,-1.414805247506522035e+00,-1.369424437079759826e+01
7162,Hs-0,CS76515,GER,52.24,9.44,Albert Kranz,Salk,Europe,"Germany","Germany","Hannover/Stroehen",9.899136027938071347e-01,-3.105703327542638781e-01,1.004803180694580078e+01,-2.064563512802124023e+00,7.394115288819015364e-01,-3.267762073627208164e+00
7163,Ha-0,CS76500,GER,52.3721,9.73569,Albert Kranz,Salk,Europe,"Germany","Admixed","Hannover",8.309398271751813336e-01,-5.265082638364433354e-01,1.148467636108398438e+01,-1.070624256134033203e+01,-3.871763525511343396e+00,-1.050737093892800900e+01
7164,Hau-0,CS76915,DEN,55.675,12.5686,Albert Kranz,Salk,Europe,"Denmark","South Sweden","Hau",5.616187326818342651e-01,2.378073793128395452e-01,-4.427223205566406250e-01,7.076526165008544922e+00,-5.979268284319920745e+00,-5.062153491969468178e+00
7165,Hn-0,CS76513,GER,51.3472,8.28844,Albert Kranz,Salk,Europe,"Germany","Germany","Hennetalsperre",9.935025896032707582e-01,-2.814585525260305254e-01,9.111862182617187500e+00,-2.104541301727294922e+00,-3.037140527204339691e+00,-4.105056363315410017e+00
7169,Hh-0,CS76512,GER,54.4175,9.88682,Albert Kranz,Salk,Europe,"Germany","Admixed","Hohenlieth",8.084798611020840298e-01,-1.148264269766750834e-01,4.026540756225585938e+00,9.205483436584472656e+00,-3.967294884878408645e+00,-1.184245812757723471e+01
7177,Jm-0,CS76520,CZE,49,15,Albert Kranz,Salk,Europe,"Czechia","Central Europe","Jm",-6.534252920342926707e-01,-1.369214070744396343e-03,-3.823834228515625000e+01,1.243877315521240234e+01,-1.732370165799461148e+01,-2.240891979256828037e+00
7181,Je-0,CS76518,GER,50.927,11.587,Albert Kranz,Salk,Europe,"Germany","Admixed","Jena",5.055864394806148798e-01,3.234613004176588036e-01,6.306495070457458496e-01,9.858377456665039062e+00,-1.559170468236525586e+01,-1.592895626773535911e+00
7183,Kas-1,CS79018,IND,35,77,Shauna Somerville,Salk,Asia,"India","Asia","Kas",-6.742933303732574490e-01,9.965954932998403182e-01,-3.140734863281250000e+01,8.705066680908203125e+01,-2.943467250389614875e+01,8.241586390590038036e+01
7186,Kn-0,CS76969,LTU,54.8969,23.8924,Albert Kranz,Mott,Europe,"Lithuania","Central Europe","Kn",-9.788700610440831396e-01,-4.575798693005685425e-01,-3.422369003295898438e+01,7.159027576446533203e+00,-2.034638773381439236e+01,1.901874637395949463e+01
7192,Kil-0,CS76526,UK,55.6395,-5.66364,Albert Kranz,Salk,Europe,"United Kingdom","Germany","Killean (Kil)",9.934977101636350838e-01,-2.639231853622706625e-01,8.932429313659667969e+00,-2.003916025161743164e+00,1.388351220626511395e+00,-8.667466450395636457e+00
7199,Kl-5,CS76528,GER,50.95,6.9666,Albert Kranz,Salk,Europe,"Germany","Germany","Koeln",9.991626441448596685e-01,-4.211046533079157994e-01,7.356923580169677734e+00,-6.531304359436035156e+00,-5.129697657582337200e+00,-1.506051668059448012e+01
7202,Kb-0,CS76524,GER,50.1797,8.50861,Albert Kranz,Salk,Europe,"Germany","Germany","Kronberg/Taunus",9.991699156023402528e-01,-4.211825761228965570e-01,7.354662895202636719e+00,-6.523556709289550781e+00,-5.064274712850637350e+00,-1.503115139458397564e+01
7203,Krot-0,CS76534,GER,49.631,11.5722,Thomas Mitchell-Olds,Salk,Europe,"Germany","Central Europe","Krottensee",-6.775969333849702902e-01,-1.116417339957631941e-02,-3.694372940063476562e+01,1.264823150634765625e+01,-1.817702300272739180e+01,-4.657745131631598312e+00
7207,Kyoto,CS76535,JPN,35.0085,135.752,Hirokazu Tsukaya,Salk,Asia,"Japan","Central Europe","Kyoto",-6.105535745537505887e-01,-7.205526262523449452e-03,-3.901920700073242188e+01,1.236510753631591797e+01,-1.591222280799594557e+01,-1.265591045992745745e+00
7208,Lan-0,CS76539,UK,55.6739,-3.78181,Albert Kranz,Salk,Europe,"United Kingdom","Germany","Lan",9.854185920750271332e-01,-4.934236697002009064e-01,5.314817905426025391e+00,-7.758891105651855469e+00,1.481889931878012989e+00,-1.778083120314267873e+01
7209,La-0,CS76538,POL,52.7333,15.2333,Albert Kranz,Salk,Europe,"Poland","Admixed","La",-9.999791997395437448e-01,-4.878560852442764273e-01,-2.881346464157104492e+00,-3.229350328445434570e+00,-1.591068427472598934e+01,5.304149677081421821e+00
7213,Ler-0,CS77020,GER,47.984,10.8719,Maarten Koornneef,Mott,Europe,"Germany","Admixed","Ler",-9.999972687088893863e-01,-4.985764209657412849e-01,-3.222099542617797852e+00,-2.942735671997070312e+00,-1.609280882089525733e+01,9.141010319046392496e+00
7217,Lm-2,CS76545,FRA,48,0.5,Albert Kranz,Salk,Europe,"France","Western Europe","Lm",9.163058267811770019e-01,-8.215611489945611190e-01,1.294002532958984375e+01,-2.894998168945312500e+01,-8.412456969518421479e-01,-2.576867440535282228e+01
7218,Le-0,CS76540,NED,52.1611,4.49015,Albert Kranz,Salk,Europe,"Netherlands","Admixed","Le",-8.825169580490793697e-01,-3.025565308770670758e-01,5.583611488342285156e+00,-1.076213836669921875e+01,-1.106369971835878374e+01,4.062455276803118021e-01
7223,Li-2:1,CS76541,GER,50.3833,8.0666,Albert Kranz,Salk,Europe,"Germany","Central Europe","Limburg",-5.769722708767313080e-01,-7.736197622337095264e-03,-4.124010086059570312e+01,1.501313591003417969e+01,-1.758137412035761571e+01,-1.945223250480644595e+00
7231,Li-7,CS77035,GER,50.3833,8.0666,Albert Kranz,Monsanto,Europe,"Germany","Germany","Limburg",9.990007993492320271e-01,-4.318310387548494611e-01,7.783156871795654297e+00,-7.350213050842285156e+00,-2.419354331360429100e+00,-1.505299232650123997e+01
7236,Litva,CS76543,LTU,,,Igor Vizir,Salk,Europe,"Lithuania","Central Europe","Litva",-9.573809305940577108e-01,-4.416823282171107312e-01,-3.439406967163085938e+01,7.475843429565429688e+00,-2.079661653167911695e+01,1.690488577972623929e+01
7244,Mnz-0,CS76552,GER,50.001,8.26664,Albert Kranz,Salk,Europe,"Germany","Germany","Mainz",9.927198028828168042e-01,-4.257946136782844171e-01,1.159003829956054688e+01,-4.263702869415283203e+00,-3.450793076263197978e+00,-9.772660100845692810e+00
7248,Mv-0,CS76556,USA,41.3923,-70.6652,Albert Kranz,Salk,North America,"United States","Germany","Mv",9.948127297839628458e-01,5.325634925870164071e-01,1.231096038818359375e+02,1.636577987670898438e+01,1.257806605277918663e+02,1.988202952811703028e+01
7250,Me-0,CS76549,GER,51.9183,10.1138,Albert Kranz,Salk,Europe,"Germany","Germany","Mechtshausen/Hessen",9.855981264603863590e-01,-3.757044483009664981e-01,9.368703842163085938e+00,-6.037308216094970703e+00,-4.421096947008829048e+00,-8.645180070086038171e+00
7255,Mh-0,CS76550,POL,50.95,20.5,Albert Kranz,Salk,Europe,"Poland","Germany","Muhlen",9.974562162940897592e-01,-4.360516646800344787e-01,6.871798515319824219e+00,-8.209222793579101562e+00,-3.227287181201089261e+00,-1.255348237627109143e+01
7258,Nw-0,CS76564,GER,50.5,8.5,Albert Kranz,Salk,Europe,"Germany","Germany","Neuweilnau",9.985056681319852689e-01,-4.194042197196451438e-01,7.363526821136474609e+00,-7.988779544830322266e+00,-5.078991445123922865e+00,-1.454357521275795229e+01
7268,Np-0,CS76563,GER,52.6969,10.981,Albert Kranz,Salk,Europe,"Germany","Admixed","Nieps/Salzwedel",8.939792950414546802e-01,-1.625495396286053551e-01,5.981334209442138672e+00,4.684381961822509766e+00,-8.120473482045007074e+00,-6.090856817418742963e+00
7273,No-0,CS77128,GER,51.0581,13.2995,Albert Kranz,Mott,Europe,"Germany","Central Europe","Halle",-6.775238434036027213e-01,-1.483683359006290371e-02,-3.596462631225585938e+01,1.149845981597900391e+01,-1.470437885936624234e+01,-1.947175136509952331e+00
7276,Ob-0,CS76566,GER,50.2,8.5833,Albert Kranz,Salk,Europe,"Germany","Germany","Oberursel/Hasen",9.971746097114843055e-01,-4.549895017928988761e-01,8.075809478759765625e+00,-1.026055908203125000e+01,-6.883052235413511966e+00,-1.327425772662548731e+01
7280,Old-1,CS76567,GER,53.1667,8.2,Albert Kranz,Salk,Europe,"Germany","Germany","Oldenburg",9.961314099718135973e-01,-2.846585243804739540e-01,1.015943717956542969e+01,-1.991274237632751465e+00,-5.348246820465170082e+00,-5.318790911890993733e+00
7282,Or-0,CS76568,GER,50.3827,8.01161,Albert Kranz,Salk,Europe,"Germany","Germany","Oranienstein",9.979467495896071627e-01,-4.781926879551973153e-01,7.281051158905029297e+00,-9.503373146057128906e+00,-3.296250924226402201e+00,-1.415110690936868743e+01
7287,Ove-0,CS76569,GER,53.3422,8.42255,Albert Kranz,Salk,Europe,"Germany","Germany","Ovelgoenne",9.807836302364613124e-01,-2.713373338882446029e-01,8.652898788452148438e+00,-5.840891599655151367e-01,-1.220737320518913371e+00,-6.665418375545281826e+00
7288,Oy-0,CS77156,NOR,60.385543,6.193019,Albert Kranz,Mott,Europe,"Norway","Admixed","Oy",9.237938946587773703e-01,-1.493880131311741410e-01,6.862990856170654297e+00,1.772663474082946777e+00,-6.502299665910177495e+00,-7.993662985051343206e+00
7296,Petergof,CS77170,RUS,59,29,Igor Vizir,Monsanto,Europe,"Russian Federation","Central Europe","Petergof",-6.998398786982037434e-01,-1.225774967459072884e-02,-3.628810882568359375e+01,1.222957611083984375e+01,-1.524768633149345298e+01,-2.600527502005324454e+00
7298,Pi-0,CS76572,AUT,47.04,10.51,Albert Kranz,Salk,Europe,"Austria","Central Europe","Pi",-9.354491919190847105e-01,-2.804471399720212185e-02,-5.670663356781005859e+00,-1.673152732849121094e+01,-8.495146099631739389e+00,-1.336432756872425642e+01
7305,Pt-0,CS78915,GER,53.476,10.6065,Albert Kranz,Salk,Europe,"Germany","Admixed","Poetrau/Lauenburg",9.507106308661519289e-01,-1.965168421951105637e-01,8.142001152038574219e+00,8.905101418495178223e-01,-8.282992439409131435e+00,-5.412932829324216932e+00
7306,Pog-0,CS76576,CAN,49.2655,-123.206,Albert Kranz,Salk,North America,"Canada","Western Europe","Pog",8.665904999635386519e-01,-8.124647351689208152e-01,1.473808288574218750e+01,-2.918685722351074219e+01,3.731636057123228323e+00,-2.692256613049635661e+01
7307,Pn-0,CS77182,FRA,48.0653,-2.96591,Albert Kranz,Monsanto,Europe,"France","Western Europe","Pn",9.213183413369268049e-01,-8.024009648123628935e-01,1.344562721252441406e+01,-2.751846313476562500e+01,3.094124820710472346e+00,-2.225194314674666174e+01
7314,Ragl-1,CS76583,UK,54.3512,-3.41697,Maarten Koornneef,Salk,Europe,"United Kingdom","Admixed","Ragl",9.666732484831630501e-01,-2.104986969237062078e-01,7.781139373779296875e+00,4.531920433044433594e+00,-9.175940187867851705e+00,6.424993944981396865e+00
7316,Rhen-1,CS78916,NED,51.9667,5.56667,Maarten Koornneef,Salk,Europe,"Netherlands","Admixed","Rhen",9.823717946973611337e-01,-4.737795288292716567e-01,1.213661861419677734e+01,-5.205255985260009766e+00,-1.434302639009371383e+00,-1.334653160642783298e+01
7319,Rome-1,CS76590,ITA,42,12.1,Maarten Koornneef,Salk,Europe,"Italy","Admixed","Rome",9.997334721970010385e-01,-9.483703765828359611e-01,5.639225006103515625e+00,-3.553875732421875000e+01,-4.455343608510109910e+00,-2.469198671487368912e+01
7320,Rou-0,CS76591,FRA,49.4424,1.09849,Albert Kranz,Salk,Europe,"France","Western Europe","Rou",7.404781307996016748e-01,-7.464829238869702399e-01,1.836716270446777344e+01,-2.908179664611816406e+01,4.793035398648376244e+00,-3.097068989871790734e+01
7322,Rsch-4,CS77222,RUS,56.3,34,Albert Kranz,Mott,Europe,"Russian Federation","Germany","Rsch",9.987071847521307166e-01,-4.647371324570699902e-01,7.776313781738281250e+00,-9.291172027587890625e+00,-9.437672425174470803e+00,-1.782008466585185502e+01
7323,Rubezhnoe-1,CS76594,UKR,49,38.28,Igor Vizir,Salk,Europe,"Ukraine","Asia","Rubezhnoe",-8.710874410566376014e-01,9.967887492656020143e-01,-3.155400848388671875e+01,7.885229492187500000e+01,-2.924351194278128574e+01,6.955749393424454752e+01
7327,Sf-1,CS77246,ESP,41.7833,3.03333,F. Laibach,Salk,Europe,"Spain","Spain","Sf",-1.598906018995223111e-01,-9.576801078205073869e-01,-2.520153999328613281e+01,-5.156331253051757812e+01,-5.581478237893159999e+00,-2.549952212499556126e+01
7328,Sf-2,CS77247,ESP,41.7833,3.03333,Albert Kranz,Mott,Europe,"Spain","Spain","Sf",-1.519831560249523539e-01,-9.597396164623416270e-01,-2.574256706237792969e+01,-5.224517059326171875e+01,-9.632417292558415056e+00,-2.740569630057904504e+01
7332,Seattle-0,CS76598,USA,47,-122.2,Rick Amasino,Salk,North America,"United States","Western Europe","Seattle",7.494691504330265319e-01,-6.880024121981634933e-01,1.806071662902832031e+01,-2.857843589782714844e+01,6.433442247026081695e+00,-2.812964190107457796e+01
7333,Sei-0,CS76599,ITA,46.5438,11.5614,Albert Kranz,Salk,Europe,"Italy","Central Europe","Sei",-7.184202497554988964e-01,3.293154481790737109e-01,-2.294731903076171875e+01,1.717602920532226562e+01,-2.149132503875248545e+01,8.820345233726781586e+00
7337,Si-0,CS76601,GER,50.8738,8.02341,Albert Kranz,Salk,Europe,"Germany","Germany","Siegen",9.837834322535150555e-01,-3.935726324848364266e-01,8.838535308837890625e+00,-6.590284347534179688e+00,-9.394808826986918160e-02,-1.039837228924638168e+01
7342,Su-0,CS76606,UK,53.6473,-3.00733,Albert Kranz,Salk,Europe,"United Kingdom","Admixed","Su",9.724929956649144280e-01,-5.356870116640145563e-01,1.401488018035888672e+01,-5.728845119476318359e+00,4.136208863050749862e+00,-1.446939499004648155e+01
7343,Sp-0,CS76603,GER,52.5339,13.181,Albert Kranz,Salk,Europe,"Germany","South Sweden","Berlin/Spandau",8.036753501136630895e-01,-8.829360960709195516e-02,5.091293334960937500e+00,5.917032718658447266e+00,-1.317369796209908905e+01,-4.131107811049058220e+00
7344,Sg-1,CS76600,GER,47.6667,9.5,Albert Kranz,Salk,Europe,"Germany","Admixed","St.Georgen",-9.931116867163315431e-01,-7.726913260770826297e-02,-9.601421952247619629e-01,-2.080235290527343750e+01,-5.641192668326307391e+00,-2.145594638939328291e+01
7346,Sten-0,CS77277,GER,52.6058,11.8558,Albert Kranz,Monsanto,Europe,"Germany","South Sweden","Stendal",8.094884642368745942e-01,-9.220926007209481745e-02,5.124258041381835938e+00,5.962472438812255859e+00,-1.247238664394368435e+01,-4.643365974457792866e+00
7347,Stw-0,CS76605,RUS,52,36,Albert Kranz,Salk,Europe,"Russian Federation","Central Europe","Stw",-9.625108833640552142e-01,-4.179593185239619535e-01,-3.398476028442382812e+01,5.939014434814453125e+00,-2.225472116045213511e+01,2.540705207578026048e+01
7349,Ta-0,CS76608,CZE,49.5,14.5,Albert Kranz,Salk,Europe,"Czechia","Central Europe","Ta",-5.505622850225666554e-01,1.085819808509068187e-05,-4.531309509277343750e+01,1.551289272308349609e+01,-1.818697519866178780e+01,-1.191961678018395698e+00
7350,Tac-0,CS76609,USA,47.2413,-122.459,Thomas Mitchell-Olds,Salk,North America,"United States","Central Europe","Tac",-5.499891694594839509e-01,6.193490816075420299e-08,-4.530337524414062500e+01,1.552063655853271484e+01,-1.824097095373004862e+01,-1.245876627321567343e+00
7353,Tha-1,CS76611,NED,52.08,4.3,Maarten Koornneef,Salk,Europe,"Netherlands","Admixed","Tha",4.960705933414574775e-01,4.936850802346894884e-01,7.438120841979980469e+00,1.291219711303710938e+01,-4.788450209892686438e+00,-8.672428042421632455e+00
7354,Ting-1,CS76612,SWE,56.5,14.9,Maarten Koornneef,Salk,Europe,"Sweden","South Sweden","Ting",5.572024195752003362e-01,1.137563617277122102e-01,-5.649662971496582031e+00,8.733558654785156250e+00,-1.295501895309243601e+01,-1.318466790009382494e+00
7356,Tol-0,CS76614,USA,41.6639,-83.5553,Scott Leisner,"Salk,MPI",North America,"United States","Germany","Tol",9.519059595842884747e-01,8.113981011896957973e-01,6.235838699340820312e+01,-2.658129453659057617e+00,6.701372946961426180e+01,9.922022290782035736e-02
7358,Tol-2,CS79019,USA,41.6639,-83.5553,Scott Leisner,MPI,North America,"United States","Germany","Tol",9.948256886140788291e-01,5.325774924308982472e-01,1.219843902587890625e+02,1.726226234436035156e+01,1.257906410433177626e+02,1.988674304395483716e+01
7359,Tol-3,CS79020,USA,41.6639,-83.5553,Scott Leisner,MPI,North America,"United States","Germany","Tol",9.948256886140788291e-01,5.325774924308982472e-01,1.220307846069335938e+02,1.775485038757324219e+01,1.257906410433177626e+02,1.988674304395483716e+01
7372,Tscha-1,CS76616,AUT,47.0748,9.9042,Maarten Koornneef,Salk,Europe,"Austria","Central Europe","Tscha",-8.909063742444954803e-01,-4.832689235720711435e-02,-4.952976703643798828e+00,-1.671788978576660156e+01,-1.151962997922137255e+01,-1.162071096398788583e+01
7373,Tsu-0,CS77389,JPN,34.43,136.31,Albert Kranz,Mott,Asia,"Japan","Admixed","Tsu",-4.796939985824222874e-01,-2.655036554663727233e-01,6.768894195556640625e+00,-1.102232360839843750e+01,-9.298506238445241934e+00,-1.428794842239583929e+01
7377,Tul-0,CS76618,USA,43.2708,-85.2563,Albert Kranz,Salk,North America,"United States","Germany","Tul",9.948256886140788291e-01,5.325774924308982472e-01,1.220307846069335938e+02,1.775485038757324219e+01,1.257906410433177626e+02,1.988674304395483716e+01
7378,Uk-1,CS76620,GER,48.0333,7.7667,Albert Kranz,Salk,Europe,"Germany","Admixed","Umkirch",-9.789045927220314525e-01,-7.280161644194435566e-02,-6.532767415046691895e-01,-2.115539550781250000e+01,-7.834793881593824949e+00,-2.014448946163893339e+01
7382,Utrecht,CS76622,NED,52.0918,5.1145,Viola Willemsen,Salk,Europe,"Netherlands","Admixed","Utrecht",-9.942314186243136342e-01,-3.125549683406435991e-02,-8.753975033760070801e-01,-2.161157798767089844e+01,-8.119626714230191666e+00,-2.192089349983826807e+01
7383,Van-0,CS76623,CAN,49.2655,-123.206,Albert Kranz,Salk,North America,"Canada","Western Europe","Van",9.891938181718903378e-01,-8.813762391635604487e-01,9.873050689697265625e+00,-3.037043190002441406e+01,-1.684107770855852948e+00,-2.678229006961667125e+01
7384,Ven-1,CS76624,NED,52.0333,5.55,Maarten Koornneef,Salk,Europe,"Netherlands","Admixed","Ven",9.751049548096260011e-01,-4.302223778404482002e-01,1.221175670623779297e+01,-5.584022045135498047e+00,1.083572396931451021e+00,-1.097194737865117453e+01
7387,Vind-1,CS76625,UK,54.9902,-2.3671,Maarten Koornneef,Salk,Europe,"United Kingdom","Western Europe","Vind",5.709193665882517088e-01,-9.593137473979416185e-01,2.152103233337402344e+01,-3.328585052490234375e+01,8.053825271825072463e+00,-3.380157766671650421e+01
7394,Wa-1,CS76626,POL,52.3,21,Albert Kranz,Salk,Europe,"Poland","Admixed","Wa",-9.596934484412836808e-01,-4.550320864857417269e-01,-3.416440200805664062e+01,7.239618301391601562e+00,-2.055179353560030364e+01,1.896437219415394893e+01
7396,Ws-0.2,CS78857,RUS,52.3,30,Albert Kranz,Mott,Europe,"Russian Federation","Central Europe","Ws",-7.288269921954788622e-01,-8.831163419216778165e-02,-3.427529907226562500e+01,6.052715301513671875e+00,-2.027132543357133798e+01,1.544453650085566387e+01
